u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,access,width,tunnel,service,bridge,junction,est_width,NO2_ugm3,NO_ugm3,CO2_mgm3,CO_mgm3,O3_ugm3,PM25_ugm3
131037867,131037411,0,13904659,False,,Rutland Cottages,residential,30,True,45.386,,"LINESTRING (-6.2513949 53.3549618, -6.2516822 53.3553322)",,,,,,,,10.490300000000001,31.8222375,823.2309,0.3668,43.70140000000001,5.924799999999999
131037872,131037035,0,13904703,False,,Rutland Cottages,residential,30,True,34.34,,"LINESTRING (-6.2517014 53.3550116, -6.2521391 53.3548469)",,,,,,,,11.31,3.7370000000000005,819.858,0.363,36.686,5.816
131037879,131031572,0,13904651,False,,Rutland Street Lower,residential,30,True,79.125,,"LINESTRING (-6.2519885 53.3546281, -6.2515713 53.3539615)",,,,,,,,8.21,72.00018750000001,830.042,0.406,43.347,3.017
131037926,131037935,0,13904711,False,,Preston Street,residential,30,False,56.359,,"LINESTRING (-6.2482417 53.3532579, -6.2475734 53.3529452)",,,,,,,,62.604,5.451,891.87,0.559,26.808,8.676
131037926,2413705141,0,354359922,False,3,Amiens Street,secondary,50,True,42.437,R105,"LINESTRING (-6.2482417 53.3532579, -6.2486188 53.3529497)",,,,,,,,40.296,23.167,864.75,0.501,29.805,7.636
131037926,389372,0,354359921,False,4,Amiens Street,secondary,50,False,191.52,R105,"LINESTRING (-6.2482417 53.3532579, -6.2480663 53.3534157, -6.2479425 53.3535212, -6.2477435 53.3537091, -6.2476425 53.3538045, -6.2474421 53.3539932, -6.2467659 53.3546294, -6.2466832 53.3547073)",,,,,,,,37.45,32.155249999999995,867.7585,0.4955,33.22675,8.538
131037926,131037682,0,"[13904673, 319188637, 575044518]",False,1,Frankfort Cottages,residential,30,True,97.724,,"LINESTRING (-6.2482417 53.3532579, -6.248407 53.3533201, -6.2485311 53.3533641, -6.2486257 53.3534031, -6.2487063 53.3535536, -6.2483085 53.3539352)",,,building_passage,,,,,38.486466666666665,24.463585087719295,861.5709,0.4867666666666666,34.826616666666666,7.430733333333333
131037935,131037926,0,13904711,False,,Preston Street,residential,30,True,56.359,,"LINESTRING (-6.2475734 53.3529452, -6.2482417 53.3532579)",,,,,,,,62.604,5.451,891.87,0.559,26.808,8.676
131059264,12784892,0,39675697,True,3,Saint John's Road West,secondary,50,False,64.357,R148,"LINESTRING (-6.3070164 53.3434791, -6.3073054 53.3434355, -6.3074983 53.3434245, -6.3077215 53.3434476, -6.3077765 53.3434526, -6.3079697 53.3434702)",,,,,,,,44.7295,90.286,880.8254999999999,0.44,41.348,8.732500000000002
131059264,475642617,0,39675698,True,1,South Circular Road,secondary,50,False,74.863,R111,"LINESTRING (-6.3070164 53.3434791, -6.3072407 53.3434052, -6.3076636 53.3433104, -6.3077633 53.3432795, -6.3078746 53.3431975, -6.3079249 53.3431255)",,,,,,,,44.68449999999999,41.8745,858.6079999999998,0.411,35.731,9.7655
131059274,666354,0,"[4402001, 435975068]",True,3,South Circular Road,secondary,50,False,55.29299999999999,R111,"LINESTRING (-6.3069453 53.3439107, -6.3067107 53.3438088, -6.306664 53.3437457, -6.3066561 53.3436987, -6.3066564 53.3436662, -6.3067002 53.3436061, -6.3068362 53.3435322)",,,,,yes,,,49.73494285714286,50.51263333333333,872.7656857142856,0.42847142857142856,37.666,8.852614285714285
131059274,1166303463,0,"[781151850, 781151852, 39675693, 435975069, 22978622]",True,"['2', '3']",Saint John's Road West,secondary,"['60', '50']",False,534.33,R148,"LINESTRING (-6.3069453 53.3439107, -6.3065826 53.3438656, -6.3063448 53.3438572, -6.306066 53.3438916, -6.305902 53.3439417, -6.3055174 53.3440799, -6.303595 53.3448308, -6.3031877 53.3449336, -6.3026469 53.3450566, -6.3013343 53.3452544, -6.2997163 53.3454961, -6.299539 53.3455226)",,,,,yes,,,35.239644444444444,30.796411904761907,839.9969222222222,0.39507222222222227,39.68440555555556,8.162675
132124408,2628941967,0,22979006,True,2,Harcourt Road,secondary,50,False,25.647,R811,"LINESTRING (-6.2614075 53.3327644, -6.2617935 53.3327563)",,,,,,,,21.3975,29.6535,813.167,0.381,45.483,7.471
132124408,3778438057,0,374453093,False,,,service,,False,10.901,,"LINESTRING (-6.2614075 53.3327644, -6.2614093 53.3327851, -6.2614125 53.3328206, -6.2614161 53.3328623)",,,,,,,,31.457,5.9688,816.777,0.342,53.841,13.426
132490139,132490146,0,13983801,False,,Baggot Lane,residential,30,False,100.38,,"LINESTRING (-6.235815 53.3328899, -6.2359561 53.3328946, -6.2365483 53.3329505, -6.237312 53.333013)",,,,,,,,7.874833333333334,22.6665,803.491,0.3595555555555555,40.31033333333333,5.375333333333334
132490139,1261227681,0,365945819,False,3,Northumberland Road,secondary,50,False,59.365,R118,"LINESTRING (-6.235815 53.3328899, -6.2355949 53.3325767, -6.2354691 53.3323976)",,,,,,,,17.868499999999997,6.787999999999999,833.8765,0.422,40.83,6.7635000000000005
132490139,289889581,0,365945819,False,3,Northumberland Road,secondary,50,True,28.272,R118,"LINESTRING (-6.235815 53.3328899, -6.2358782 53.3329771, -6.2359843 53.3331232)",,,,,,,,17.868499999999997,6.787999999999999,833.8765,0.422,40.83,6.7635000000000005
132490146,3025261617,0,38864096,False,,Pembroke Gardens,residential,30,False,5.523,,"LINESTRING (-6.237312 53.333013, -6.2373246 53.3330621)",,,,,,,,10.218,4.043733333333334,804.219,0.371,35.466,4.749
132490146,8658920605,0,13983801,False,,Baggot Lane,residential,30,False,26.779000000000003,,"LINESTRING (-6.237312 53.333013, -6.237609 53.3330436, -6.2377099 53.3330521)",,,,,,,,7.874833333333334,22.6665,803.491,0.35955555555555546,40.31033333333333,5.375333333333334
132490146,132490139,0,13983801,False,,Baggot Lane,residential,30,True,100.38,,"LINESTRING (-6.237312 53.333013, -6.2365483 53.3329505, -6.2359561 53.3328946, -6.235815 53.3328899)",,,,,,,,7.874833333333334,22.6665,803.491,0.3595555555555555,40.31033333333333,5.375333333333334
132545421,4060012783,0,13987647,False,,Merrion Close,service,30,False,12.663,,"LINESTRING (-6.2513476 53.3419327, -6.2511794 53.341879)",,,,alley,,,,28.615099999999998,16.13115,837.6112333333333,0.39556666666666673,39.85310000000001,6.076666666666667
132545425,4060012787,0,"[231250675, 231250676, 13987647]",False,,Merrion Close,service,30,True,34.952,,"LINESTRING (-6.2503632 53.3416183, -6.2504916 53.3416593, -6.2505108 53.3416655, -6.2506681 53.3417157, -6.2508274 53.3417666)",,,building_passage,alley,,,,24.54572,7.822280000000001,828.92266,0.39264,39.9144,5.78468
132545425,4060030498,0,"[403664790, 403664791]",False,,,service,30,True,55.547,,"LINESTRING (-6.2503632 53.3416183, -6.250177 53.3415605, -6.2499032 53.3414719, -6.250048 53.3413046)",,,,parking_aisle,,,,20.641650000000002,7.4422,823.629375,0.39575000000000005,40.36175,5.84575
132545425,659799,0,532096352,True,3,Merrion Street Lower,secondary,30,False,56.278000000000006,R815,"LINESTRING (-6.2503632 53.3416183, -6.2506263 53.3413041, -6.2506667 53.3412593, -6.2506887 53.3412349, -6.2507642 53.3411734)",,,,,,,,23.213,7.6530000000000005,829.2235000000001,0.402,39.068,5.571
132560496,3130376899,0,13988840,False,1,School House Lane East,service,30,False,57.192,,"LINESTRING (-6.2556767 53.3401547, -6.255759 53.34017, -6.2564992 53.3403076)",,,,alley,,,,22.379,1.3776666666666666,821.6923333333334,0.3586666666666667,39.90533333333333,7.664666666666666
132560496,321869637,0,"[937860544, 1138466411, 53750892]",False,2,Kildare Street,secondary,30,False,42.076,R138,"LINESTRING (-6.2556767 53.3401547, -6.2557144 53.3400819, -6.2557861 53.3399432, -6.2558153 53.3398931, -6.2558726 53.3397949)",,,,,,,,23.637076,30.956910274509802,811.2826266666667,0.3691893333333333,41.061234666666664,8.070725333333334
132560496,57744042,0,"[937860544, 1138466410]",False,2,Kildare Street,secondary,30,True,77.723,R138,"LINESTRING (-6.2556767 53.3401547, -6.2554957 53.3404848, -6.2554315 53.3406018, -6.2553135 53.3408192)",,,,,,,,17.675175,11.486601470588235,822.87795,0.377075,42.650549999999996,7.5730249999999995
132560506,3800913419,0,13988840,False,1,School House Lane East,service,30,True,33.903,,"LINESTRING (-6.2574474 53.3404838, -6.2569598 53.3403932)",,,,alley,,,,22.379,1.3776666666666666,821.6923333333334,0.3586666666666667,39.90533333333333,7.664666666666666
132560506,3796695262,0,13988843,True,1,Molesworth Place,service,30,False,50.615,,"LINESTRING (-6.2574474 53.3404838, -6.2574281 53.3405313, -6.2573757 53.3406606, -6.2572679 53.3409262)",,,,alley,,,,12.7515,0.9643333333333336,812.9005,0.355,44.54900000000001,8.25
132578411,132578414,0,13989945,False,,,service,,False,38.262,,"LINESTRING (-6.25278 53.3452163, -6.2522051 53.3451916)",,,,,,,,25.805,20.029666666666664,848.555,0.38,48.897,5.62
132578414,132578411,0,13989945,False,,,service,,True,38.262,,"LINESTRING (-6.2522051 53.3451916, -6.25278 53.3452163)",,,,,,,,25.805,20.029666666666664,848.555,0.38,48.897,5.62
132578414,1497230537,0,3789993,True,2,Shaw Street,tertiary,30,False,54.74,,"LINESTRING (-6.2522051 53.3451916, -6.2522565 53.3448241, -6.2522608 53.3447933, -6.2523006 53.3447038)",,,,,,,,29.537000000000003,15.895,831.5926666666668,0.4183333333333333,33.129,8.213
132605700,132605712,0,13991723,True,,Spring Garden Lane,unclassified,30,False,40.233,,"LINESTRING (-6.2530604 53.3458229, -6.2531037 53.345462)",,,,,,,,37.832,29.769,871.667,0.508,32.913,9.156
132605700,10032055632,0,376662370,True,2,Townsend Street,tertiary,30,False,15.102,,"LINESTRING (-6.2530604 53.3458229, -6.2530023 53.3458206, -6.2528334 53.3458138)",,,,,,,,32.7205,0.7677499999999999,821.1685000000001,0.3915,34.717,9.116
132605708,132605712,0,13991724,False,,Cards Lane,service,30,False,42.335,,"LINESTRING (-6.2537396 53.345491, -6.2531037 53.345462)",,,,alley,,,,33.37273333333333,18.947293333333334,851.0391999999999,0.46199999999999997,30.428333333333335,9.637
132605712,2369862866,0,13991723,True,,Spring Garden Lane,unclassified,30,False,11.031,,"LINESTRING (-6.2531037 53.345462, -6.2531167 53.3453631)",,,,,,,,37.832,29.769,871.667,0.508,32.913,9.156
132605712,132605708,0,13991724,False,,Cards Lane,service,30,True,42.335,,"LINESTRING (-6.2531037 53.345462, -6.2537396 53.345491)",,,,alley,,,,33.37273333333333,18.947293333333334,851.0391999999999,0.46199999999999997,30.428333333333335,9.637
132690921,4024337267,0,399736805,False,,,service,,False,3.292,,"LINESTRING (-6.2559643 53.3468292, -6.2559637 53.3467996)",,,,,,,,27.357599999999998,10.943200000000001,833.783,0.38899999999999996,32.3606,9.770199999999999
132690921,1396960574,0,13995755,True,,Corn Exchange Place,unclassified,30,False,73.147,,"LINESTRING (-6.2559643 53.3468292, -6.2559622 53.3469848, -6.2559553 53.347487)",,,,,,,,28.2715,16.2505,841.1185,0.397,28.447999999999997,8.461
132690921,1416315122,0,49185439,True,,Poolbeg Street,unclassified,30,False,81.51200000000001,,"LINESTRING (-6.2559643 53.3468292, -6.2569363 53.3468484, -6.2570007 53.3468443, -6.2570623 53.3468337, -6.2571143 53.3468181, -6.2571726 53.3467968)",,,,,,,,26.74833333333333,7.405,828.8926666666666,0.3836666666666666,34.969,10.643
132727765,132727769,0,13998362,True,2,Prince's Street South,unclassified,30,False,77.941,,"LINESTRING (-6.2504095 53.3456427, -6.2502821 53.3463395)",,,,,,,,19.74,3.88406875,812.96525,0.37725,39.9025,8.5915
132727765,482473366,0,4825341,True,2,Townsend Street,secondary,30,False,93.945,R802,"LINESTRING (-6.2504095 53.3456427, -6.2497843 53.3455954, -6.2493764 53.3455708, -6.2490046 53.3455414)",,,,,,,,31.244333333333334,14.519234126984127,822.5915,0.3946666666666667,37.38333333333333,8.803333333333333
132727767,2369298322,0,909777293,True,2,City Quay,secondary,30,False,127.494,R813,"LINESTRING (-6.2501711 53.3470793, -6.2491962 53.3469469, -6.2484517 53.3468458, -6.2482983 53.3468249)",,,,,,,,22.214225,8.631174270833334,816.4502458333334,0.39421249999999997,35.733525,6.862733333333334
132727769,132727767,0,13998362,True,2,Prince's Street South,unclassified,30,False,82.591,,"LINESTRING (-6.2502821 53.3463395, -6.2501711 53.3470793)",,,,,,,,19.74,3.88406875,812.96525,0.37725,39.9025,8.5915
132727769,267427747,0,24601280,False,,Gloucester Street South,unclassified,30,True,117.24,,"LINESTRING (-6.2502821 53.3463395, -6.2503621 53.3463492, -6.2520122 53.3465515)",,,,,,,,17.163,1.9766666666666663,809.6466666666666,0.381,37.345,7.911666666666666
132727769,4447478644,0,227677863,False,,Gloucester Street South,unclassified,30,False,56.797,,"LINESTRING (-6.2502821 53.3463395, -6.2501936 53.3463258, -6.2494502 53.3462201)",,,,,,,,19.86091111111111,15.864582883597885,815.7973333333333,0.3953555555555556,38.46991111111111,7.779911111111112
132727779,481755175,0,13998367,False,,Peterson's Court,residential,30,False,50.767,,"LINESTRING (-6.2485813 53.3461326, -6.2484409 53.3465814)",,,,,,,,15.154,1.932875,821.173,0.416,31.636,6.007
132727779,481755176,0,40047164,False,2,Dowling's Court,residential,30,True,41.276,,"LINESTRING (-6.2485813 53.3461326, -6.2491894 53.3462101)",,,,,,,,11.9955,28.925500000000003,818.6155,0.3975,37.3505,5.4545
132727779,9202589362,0,40047164,False,2,Dowling's Court,residential,30,False,25.188,,"LINESTRING (-6.2485813 53.3461326, -6.2483046 53.3460988, -6.2482118 53.3460819)",,,,,,,,11.9955,28.925500000000003,818.6155,0.3975,37.3505,5.4545
132727783,31015358,0,13989314,True,,Mark Street,unclassified,30,False,79.294,,"LINESTRING (-6.2514215 53.3450069, -6.2512302 53.3457108)",,,,,,,,22.175666666666668,3.852555555555556,825.56,0.4563333333333333,34.552,8.396
132727783,3800663432,0,13998368,True,,Mark's Lane,unclassified,30,False,107.321,,"LINESTRING (-6.2514215 53.3450069, -6.2498184 53.344882)",,,,,,,,14.38075,1.2669375,811.75375,0.40625,38.2105,5.81525
132775946,5323407169,0,551216600,False,,,service,,True,11.923,,"LINESTRING (-6.2488743 53.3459105, -6.2486992 53.3458866)",,,,alley,,,,13.2589,18.12845,819.6385,0.40490000000000004,35.0647,5.6754999999999995
132775946,4793296941,0,14002926,False,,,service,30,False,34.544,,"LINESTRING (-6.2488743 53.3459105, -6.2489118 53.3458392, -6.2489253 53.3458087, -6.2490531 53.3458207, -6.2491682 53.3458312, -6.2492634 53.3458408)",,,,alley,,,,26.439005555555553,48.8303175925926,828.4983166666667,0.44346111111111125,38.950005555555556,7.321872222222222
132775946,4793296940,0,14002926,False,,,service,30,True,26.062,,"LINESTRING (-6.2488743 53.3459105, -6.248911 53.345916, -6.249074 53.3459409, -6.249258 53.3459591)",,,,alley,,,,21.65660833333333,44.96441478174604,826.5405,0.43794166666666673,38.139158333333334,6.597708333333333
133287045,130157168,0,4628792,False,4,Camden Street Lower,secondary,30,False,65.03099999999999,R114,"LINESTRING (-6.2652546 53.3347258, -6.26526 53.3346632, -6.2652617 53.3346431, -6.2652787 53.3342509, -6.2652778 53.3341951, -6.2652779 53.3341412)",,,,,,,,21.425,15.160333333333334,823.6016666666666,0.3876666666666666,47.422333333333334,7.525666666666666
133287045,389667,0,4628792,False,4,Camden Street Lower,secondary,30,True,84.298,R114,"LINESTRING (-6.2652546 53.3347258, -6.2652338 53.3351251, -6.2652279 53.3352373, -6.2652056 53.3354833)",,,,,,,,21.425,15.160333333333334,823.6016666666666,0.3876666666666666,47.42233333333333,7.525666666666666
133287045,133287049,0,"[296106592, 296106593, 14038813]",False,,Camden Court,service,30,False,63.95099999999999,,"LINESTRING (-6.2652546 53.3347258, -6.2651157 53.3347336, -6.2650233 53.3347332, -6.2647904 53.3347353, -6.2642922 53.3347411)",,,building_passage,alley,,,,20.988120000000002,12.826130666666668,823.1200933333333,0.3876933333333333,48.45854666666666,7.211813333333334
133287049,133287045,0,"[296106592, 296106593, 14038813]",False,,Camden Court,service,30,True,63.95099999999999,,"LINESTRING (-6.2642922 53.3347411, -6.2647904 53.3347353, -6.2650233 53.3347332, -6.2651157 53.3347336, -6.2652546 53.3347258)",,,building_passage,alley,,,,20.988120000000002,12.826130666666668,823.1200933333333,0.3876933333333333,48.45854666666666,7.211813333333334
133287054,389667,0,14038815,False,,Camden Place,service,30,True,75.675,,"LINESTRING (-6.2640659 53.335479, -6.2649701 53.3354822, -6.2650697 53.3354827, -6.2652056 53.3354833)",,,,alley,,,,25.331,11.341,836.673,0.359,58.109,6.582
133287054,133287074,0,390816961,False,,Camden Place,service,30,False,83.25699999999999,,"LINESTRING (-6.2640659 53.335479, -6.2640655 53.3354682, -6.2640687 53.3352633, -6.2640743 53.3351415, -6.2640796 53.3350538, -6.2640945 53.3348577, -6.2641041 53.3347307)",,,,alley,,,,17.658,11.617945714285714,820.6382285714286,0.3734,51.01781428571429,6.501914285714286
133287054,133287064,0,"[14038816, 390816961]",False,,Camden Place,service,30,True,40.166,,"LINESTRING (-6.2640659 53.335479, -6.2640806 53.3357054, -6.264138 53.3357053, -6.2643061 53.3357067)",,,,"['alley', 'driveway']",,,,13.632950000000001,21.964708333333334,815.7046499999999,0.359,47.142525,7.17025
133287064,133287054,0,"[14038816, 390816961]",False,,Camden Place,service,30,False,40.166,,"LINESTRING (-6.2643061 53.3357067, -6.264138 53.3357053, -6.2640806 53.3357054, -6.2640659 53.335479)",,,,"['alley', 'driveway']",,,,13.632950000000001,21.964708333333334,815.7046499999999,0.359,47.142525,7.17025
133287074,133287054,0,390816961,False,,Camden Place,service,30,True,83.25699999999999,,"LINESTRING (-6.2641041 53.3347307, -6.2640945 53.3348577, -6.2640796 53.3350538, -6.2640743 53.3351415, -6.2640687 53.3352633, -6.2640655 53.3354682, -6.2640659 53.335479)",,,,alley,,,,17.658,11.617945714285714,820.6382285714286,0.3734,51.01781428571429,6.501914285714286
133307283,5113848602,0,77616869,False,3,Camden Street Lower,secondary,30,False,28.917,R114,"LINESTRING (-6.2654495 53.3364281, -6.2653568 53.336174)",,,,,,,,27.55,20.361,838.8706666666667,0.3916666666666666,44.83833333333333,7.506
133307283,133307297,0,14039609,True,1,Montague Street,unclassified,30,False,76.863,,"LINESTRING (-6.2654495 53.3364281, -6.2653477 53.3364213, -6.2653068 53.3364194, -6.2643033 53.3365071)",,,,,,,,15.516,17.878666666666668,813.6433333333334,0.3613333333333333,41.558,6.085999999999999
133307283,544460406,0,48454248,True,1,Camden Row,unclassified,30,False,64.72,,"LINESTRING (-6.2654495 53.3364281, -6.2655187 53.3364233, -6.2664186 53.3363656)",,,,,,,,18.298,1.4509999999999998,814.6709999999999,0.414,40.5715,5.367999999999999
133307283,133307369,0,532427445,False,2,Wexford Street,secondary,30,True,63.264,R114,"LINESTRING (-6.2654495 53.3364281, -6.2655083 53.3366034, -6.2656182 53.336988)",,,,,,,,29.784666666666663,17.008666666666667,839.8096666666667,0.38833333333333336,41.48066666666666,7.985
133307292,449374180,0,317003251,True,1,Harcourt Street,tertiary,30,False,69.152,,"LINESTRING (-6.2632841 53.3365378, -6.2631564 53.3368371, -6.2630017 53.3371362)",,,,,,,,5.739666666666667,10.2085,794.2376666666668,0.3393333333333333,52.088,6.37
133307297,2876012640,0,14039609,True,1,Montague Street,unclassified,30,False,10.427,,"LINESTRING (-6.2643033 53.3365071, -6.2641466 53.3365133)",,,,,,,,15.516,17.878666666666668,813.6433333333334,0.3613333333333333,41.558,6.085999999999999
133307297,133307304,0,14039612,False,,Montague Lane,service,30,False,67.3,,"LINESTRING (-6.2643033 53.3365071, -6.2643506 53.3359318, -6.2643533 53.3359026)",,,,alley,,,,7.334,27.685166666666664,804.4140000000001,0.359,41.2375,7.486999999999999
