start,end,distance_shortest_route,distance_green_route,pollutant_saving_p,extra_distance_p
POINT (-6.308128734227461 53.335551935599696),POINT (-6.2340334410150025 53.35104396840717),6275.926000000001,7986.341999999999,31.894460960411617,21.41676376994621
POINT (-6.234509536572511 53.34712998047353),POINT (-6.257121953094081 53.35214639093523),2138.7250000000004,3406.6770000000006,24.42430137734299,37.21961313033199
POINT (-6.239361218449155 53.3359751151896),POINT (-6.294855596117549 53.351159064795795),5170.482999999999,6300.269999999999,33.52996189321918,17.93235845447893
POINT (-6.290415729174652 53.35556164215284),POINT (-6.24072793251322 53.35059516237463),4504.653000000001,5194.517000000001,15.418302624141898,13.280618775528112
POINT (-6.252931549870522 53.33050931724376),POINT (-6.232003083987812 53.34048820638689),1946.4580000000003,2196.4439999999995,48.88053288102287,11.38139647539383
POINT (-6.261017294777395 53.3318942299097),POINT (-6.269077860471262 53.34228146064556),2082.925,2148.6450000000004,17.044879052333368,3.058671860637762
POINT (-6.289397955580861 53.35254116371044),POINT (-6.261012711142546 53.35119099118224),2803.6620000000003,3249.9970000000003,13.322520478472113,13.73339729236673
POINT (-6.264526293874041 53.33111162158568),POINT (-6.247311688898997 53.34164154579922),2233.1130000000007,2751.6459999999997,7.223850357372924,18.84446618496707
POINT (-6.263472620367773 53.34385709686519),POINT (-6.241815761575028 53.332741207735445),2324.333,2716.1520000000005,23.620759847157895,14.425518159513912
POINT (-6.267864461290381 53.336259623056876),POINT (-6.239295035863811 53.34045743205823),2661.0019999999995,3217.0969999999998,52.99306406498729,17.28561495037297
POINT (-6.267292674182152 53.33629988056705),POINT (-6.3032254256136255 53.356055050289356),3900.4450000000006,4439.948999999999,25.562302426037608,12.151130564787978
POINT (-6.29567723683325 53.34748762204732),POINT (-6.261606091600508 53.34194532188398),2865.513,2881.707,7.307709364109968,0.561958589127901
POINT (-6.287942476684196 53.35468133747914),POINT (-6.265742559435063 53.35694032905531),2362.2870000000003,2515.9559999999997,7.915124815681491,6.107777719483148
POINT (-6.293131729834505 53.35531767264808),POINT (-6.2843200033464885 53.35020655388627),916.1659999999999,923.257,6.275165904695646,0.7680418345054528
POINT (-6.29475028493561 53.35596185929062),POINT (-6.273137004906694 53.34099704811668),2649.7090000000003,3151.905,13.325815699834774,15.9330944301938
POINT (-6.243697768967446 53.34779013237616),POINT (-6.262407850625972 53.35730141811219),2137.3089999999997,2296.9639999999995,21.742444092882444,6.950696658719935
POINT (-6.288689150237503 53.34924125268394),POINT (-6.235633738750674 53.33679757409605),4276.473,6342.16,15.550370868105889,32.570717231984055
POINT (-6.277253806989059 53.34108991069846),POINT (-6.281684914839532 53.33567334088314),1179.911,1462.803,37.08309565777756,19.339036083464418
POINT (-6.29262212181976 53.34875321614163),POINT (-6.263816704673927 53.35555127987948),2619.4300000000003,3945.3700000000003,14.481916817414515,33.607494354141686
POINT (-6.246457045983978 53.34001731613181),POINT (-6.242763082494087 53.355893369028365),2268.8520000000008,2271.9480000000003,8.61665565051972,0.13627072450599875
POINT (-6.2839839349927935 53.35081586923161),POINT (-6.2891870982365585 53.34942793949217),527.333,608.188,5.4115719861779095,13.294408965648783
POINT (-6.262672004730824 53.356957553545605),POINT (-6.30069018963466 53.34112223625014),3700.496999999999,3841.7219999999993,15.11928589539567,3.676085880238091
POINT (-6.2788591009577495 53.35307424686064),POINT (-6.285131553602506 53.3369121575535),2694.024,3204.746000000001,8.721625309912696,15.93642678702153
POINT (-6.277291691769483 53.35902111557052),POINT (-6.27802733637412 53.33962245544743),2809.9759999999997,2892.6589999999997,8.807811535628149,2.858373558722269
POINT (-6.242188826207844 53.338429687936234),POINT (-6.243167428392579 53.34208927115368),792.8110000000001,868.7420000000001,4.33612821462491,8.740339479385126
POINT (-6.264287599197736 53.34495836719096),POINT (-6.249122128763116 53.35788425324064),2398.091,3421.294,36.61767707481791,29.906900722358266
POINT (-6.2990163808775606 53.352200949990475),POINT (-6.291116470173809 53.356488489232724),763.612,763.612,0.0,0.0
POINT (-6.28551389487382 53.33623413052087),POINT (-6.254156124532699 53.35341896365528),3715.9239999999995,3903.177,14.220953215317301,4.7974508970513146
POINT (-6.24819243953428 53.33619339805671),POINT (-6.24732515278508 53.338752153059765),274.728,296.672,9.083327028829604,7.396720957825481
POINT (-6.242685077023541 53.34301635748747),POINT (-6.237081173896834 53.345015120767584),661.5149999999999,914.319,3.1403352009325953,27.64943088790675
POINT (-6.272996335243845 53.35915371676804),POINT (-6.277399982300429 53.33729807432591),2769.7660000000005,3494.4509999999996,11.078989385043673,20.73816459295034
POINT (-6.245140123651947 53.35208836367738),POINT (-6.260690651924436 53.355955589949865),1527.444,1560.341,5.523670328506494,2.1083211938928694
POINT (-6.284921140043724 53.359587203566704),POINT (-6.258133023408786 53.34298339774444),3694.3559999999998,4077.984999999999,5.023908477832312,9.407317584542353
POINT (-6.293300495140353 53.34803564571441),POINT (-6.284254340249657 53.33636224172751),2282.0480000000007,2289.1920000000005,3.673472543178118,0.31207517761724557
POINT (-6.286358500904958 53.33950928643184),POINT (-6.295464638028276 53.33799225902421),679.0260000000001,679.0260000000001,0.0,0.0
POINT (-6.24082351086623 53.34909355245971),POINT (-6.30311800481238 53.339898873356034),5061.508000000001,7172.395000000003,16.024967077875218,29.430713171820592
POINT (-6.246500946154636 53.34092992478722),POINT (-6.2480232583256115 53.34281238287384),438.959,467.57700000000006,12.011559467591686,6.120489245621587
POINT (-6.252602967957848 53.33424317232655),POINT (-6.279431510967798 53.347684142011),3427.6339999999996,3839.054000000001,21.780880816520547,10.716702604339542
POINT (-6.241502050909378 53.35403560785591),POINT (-6.259087382626887 53.34132546588824),2540.0240000000003,2621.5930000000003,10.011137670851866,3.1114288144650963
POINT (-6.254466427967697 53.34506727662265),POINT (-6.294660931074286 53.34086267588976),3113.0860000000002,3448.9519999999993,22.490739253794782,9.738204532855171
POINT (-6.269661150638069 53.35846351364063),POINT (-6.2711669130392735 53.34822763069744),1364.0919999999999,1543.9129999999998,21.928193649257132,11.647094104395775
POINT (-6.298140404525204 53.3301525799733),POINT (-6.232186919026284 53.33467641902131),5110.463000000003,5794.612000000001,39.84560521411902,11.80664037557644
POINT (-6.249035053659641 53.35433427955713),POINT (-6.26637034967761 53.330345994536685),3761.762999999999,5235.309000000001,46.11095071835677,28.146304258258716
POINT (-6.239828952304479 53.3372558643654),POINT (-6.308279490038333 53.34676738391704),5640.371999999999,6749.5059999999985,31.878505142974394,16.43281745360326
POINT (-6.280903746891651 53.35277440047513),POINT (-6.232995097688786 53.34702220077461),4139.441000000001,4405.929,23.403179900141875,6.048395241956904
POINT (-6.263073848995278 53.333960375717695),POINT (-6.231967922368007 53.348741612738415),3525.4350000000004,3534.3090000000007,6.86096970522138,0.2510816117096793
POINT (-6.241275868200112 53.33733282151868),POINT (-6.2661930963919295 53.33055178287204),1949.33,1952.221,1.4351906941002488,0.14808774211526649
POINT (-6.2943854530264725 53.34560068161903),POINT (-6.309216009146587 53.352709834112495),2021.7059999999997,2021.905,1.1687443757194087,0.009842203268714232
POINT (-6.290991774500168 53.35514654122353),POINT (-6.288448445715259 53.34302756475601),2219.7870000000003,2286.244,7.156854062257397,2.9068200944431073
POINT (-6.288151278063428 53.33664084382054),POINT (-6.242660582035863 53.35308675971004),4276.034999999999,4780.015000000001,5.247741250942732,10.543481558112312
POINT (-6.2732844788922595 53.33575924774683),POINT (-6.273823558900319 53.35162409926788),2120.911,2319.581,4.9368955590456585,8.564908921050831
POINT (-6.277611471762629 53.33375368385552),POINT (-6.301933403942182 53.33849011831193),2143.679,2170.953,2.3653626816489135,1.2563146231171236
POINT (-6.244449628856577 53.33894952028013),POINT (-6.288744263962882 53.343514189674345),3630.2960000000007,5255.747,45.652594597063924,30.9271165449935
POINT (-6.244160238176551 53.35219666254222),POINT (-6.235874921764998 53.33824148223607),2022.4319999999996,2322.425,40.549113052615134,12.917230911654869
POINT (-6.275541207350954 53.33481668640174),POINT (-6.267969341347745 53.35801843389797),3055.1509999999994,3815.557,18.922268501315113,19.929095542276013
POINT (-6.2685442190349585 53.358878847058314),POINT (-6.2372496755840485 53.34590103933248),2889.1560000000004,3761.4390000000008,13.099939528864684,23.1901407945204
POINT (-6.236228855730879 53.35686156289018),POINT (-6.274095316880875 53.345668327268434),3990.6639999999993,4303.543,17.442465677426704,7.270265453371801
POINT (-6.23283585471795 53.354868497236914),POINT (-6.2832002780432195 53.33746771249005),5025.233000000003,6746.802000000001,23.42225607603734,25.5168152259396
POINT (-6.27438578291962 53.33403089673386),POINT (-6.307741670835812 53.3451472416177),3408.6079999999997,4046.1640000000007,34.75214942531794,15.757047910069904
POINT (-6.298339364870455 53.33767814808653),POINT (-6.284985899905714 53.34923101094865),2911.9539999999997,3073.427999999999,7.561553988750295,5.2538728741977785
POINT (-6.273378603850377 53.33785276111613),POINT (-6.2579624381001375 53.330791655730785),1889.7000000000005,2129.398,34.92033265441671,11.256608675315729
POINT (-6.257442499660385 53.345966429287934),POINT (-6.284772595527969 53.33635518028063),2703.484,3160.973000000001,32.819897942908874,14.47304358499743
POINT (-6.278244704690446 53.34733986125957),POINT (-6.24335372963897 53.33923541472504),2909.4790000000003,3292.2039999999997,6.67350727318808,11.625190905545326
POINT (-6.28362618958526 53.33155966784243),POINT (-6.303314096645954 53.3447720008641),3974.410999999999,4157.033999999998,3.6682823578477226,4.393108163175928
POINT (-6.298947668210403 53.34915688266333),POINT (-6.259998045384565 53.34736465487243),3392.0889999999995,3404.588,24.228010218939442,0.36712224797833704
POINT (-6.2985618185873085 53.352133785907135),POINT (-6.234722600199656 53.351729863688526),5424.365000000001,7260.374999999999,25.774003844062154,25.288087736514967
POINT (-6.2546629657489765 53.34587899320743),POINT (-6.283916991010914 53.35826220912045),3833.2589999999987,3952.0749999999985,13.986442518330513,3.0064206777452314
POINT (-6.280704910807023 53.33109148582501),POINT (-6.264473721450098 53.342574732902),2184.018,2678.6299999999997,23.76132541091934,18.465110896241722
POINT (-6.236529395931605 53.34723602308847),POINT (-6.241902653954927 53.348676575174224),448.74199999999996,633.5769999999999,2.6494941986026435,29.173249660262282
POINT (-6.278785544830311 53.356818436679085),POINT (-6.297948837833945 53.357250808222865),1490.414,1718.1019999999999,5.621054023062724,13.252298175544869
POINT (-6.255340481830047 53.357247888876586),POINT (-6.286891685450849 53.34352989511115),3229.4210000000007,3789.2310000000007,15.885863639326677,14.773710021901538
POINT (-6.285233712668247 53.35794972052358),POINT (-6.30773206015485 53.35483401567045),2234.47,2248.706,5.093497070202799,0.6330751996926379
POINT (-6.242561464177797 53.331071817807356),POINT (-6.26258543849414 53.35497633163409),3924.7729999999997,4463.01,24.094869373464327,12.059955052755887
POINT (-6.306217195428556 53.35038172831066),POINT (-6.29812065594864 53.336174130915694),3477.9500000000003,3827.9939999999992,23.334082259313682,9.144319452956275
POINT (-6.2670091445927 53.342762638047276),POINT (-6.281215802534998 53.35534575390636),3724.134000000001,3793.2659999999987,27.76713857063848,1.8224928069900137
POINT (-6.291780177390925 53.35620623824225),POINT (-6.302238153294085 53.33237111001835),4252.474999999999,5157.2379999999985,11.656227227675872,17.54355722966439
POINT (-6.249034682089268 53.357223997496234),POINT (-6.2790454907366895 53.34905297084506),2412.178,2727.865,13.773904808108012,11.572676800354854
POINT (-6.238521387818255 53.347450117273034),POINT (-6.278808330883334 53.337383860697116),3549.318,5162.845000000001,30.285853719077902,31.25267173428605
POINT (-6.2567393697219345 53.33432851059993),POINT (-6.257677138287113 53.33114740670367),1075.0710000000001,1181.8909999999996,37.82384768910141,9.038058501164619
POINT (-6.278985204756949 53.35270219379402),POINT (-6.237272025221849 53.35750540987719),4410.739000000001,4664.425000000001,9.78666105387438,5.438741109568696
POINT (-6.280868119921316 53.33391151950127),POINT (-6.249293447795919 53.349732239034864),3717.183,4123.138000000001,7.443654302217565,9.845777657696656
POINT (-6.264122317605739 53.33967028255016),POINT (-6.288979325669408 53.333929504443),2299.9509999999987,2669.0839999999994,16.930519210470017,13.829950649736046
POINT (-6.28330784625871 53.33207390107703),POINT (-6.264090212719143 53.33669608312834),1839.8129999999996,2292.023,13.584467872021257,19.729732206003188
POINT (-6.274385105254851 53.333944845456124),POINT (-6.270356153077434 53.33766053583786),1011.201,1212.659,27.79315581099566,16.612914265263367
POINT (-6.303377875454347 53.342230069943206),POINT (-6.304254679564497 53.34073495088077),667.4290000000001,725.2280000000001,3.2920188162171993,7.969769506968839
POINT (-6.296909515344062 53.3346287292258),POINT (-6.250894178139885 53.3471333743553),4276.975,4585.967000000001,15.975428396710944,6.737771990073198
POINT (-6.28486259784915 53.337696967989935),POINT (-6.293403028279317 53.35395895463102),3283.0599999999986,3877.6439999999984,4.461565680066136,15.333640736488446
POINT (-6.259883753368359 53.35549059787821),POINT (-6.308762346874815 53.33553590550191),5000.188000000001,6095.871000000002,25.638578625281585,17.97418285262271
POINT (-6.237391790068273 53.358515963848916),POINT (-6.24124275566292 53.3476252428518),2127.6090000000004,2180.9950000000003,11.851327131715982,2.4477818610313165
POINT (-6.277438394336484 53.35239215740997),POINT (-6.2488124066683 53.348011465955736),2910.591,3114.133,4.687854899843168,6.536072801001111
POINT (-6.298662024389958 53.34493463761097),POINT (-6.29564132381036 53.34931917871096),1332.8990000000001,1563.666,14.112185844092563,14.75807493416112
POINT (-6.253451359539014 53.35208531594278),POINT (-6.273546096871459 53.35942554168476),2351.9879999999994,2397.2359999999994,16.664798334672387,1.8875071123577345
POINT (-6.236142921492891 53.34449412322604),POINT (-6.276977977867937 53.34598524862565),3470.9270000000006,3486.341000000001,10.158163429511621,0.4421254260555755
POINT (-6.252363317687997 53.33415298715529),POINT (-6.27022109468826 53.3372209026136),1615.085,2218.708,20.70940585447127,27.206058661166768
POINT (-6.278171692829027 53.34280264910908),POINT (-6.280260000825134 53.34662284653722),951.4540000000001,951.4540000000001,0.0,0.0
POINT (-6.242579680185328 53.35494280023312),POINT (-6.253983736998078 53.35524527677242),1556.0069999999998,1556.0069999999998,0.0,0.0
POINT (-6.246195237061288 53.33807350938249),POINT (-6.265226954178569 53.335247733725204),1981.8569999999997,2609.2570000000005,41.96728305586962,24.045159215822768
POINT (-6.269594276098862 53.35125048140828),POINT (-6.273275550606729 53.34416901711179),1275.833,1604.9039999999998,33.8701533401203,20.50409245662044
POINT (-6.306534331628437 53.356929197096385),POINT (-6.28987008170699 53.35216165993041),1708.092,1719.371,7.718361772091394,0.6559957100590853
POINT (-6.238422038242825 53.35734618792727),POINT (-6.287087058984878 53.335947417311694),6075.9419999999955,7929.877000000001,28.67082719201201,23.37911420315858
POINT (-6.287202136142063 53.35311761529839),POINT (-6.2577346168374905 53.34170998435245),2995.168,3016.214,12.502203439435988,0.6977621614381414
POINT (-6.237528567847104 53.35016715414889),POINT (-6.252904791506405 53.359382177097466),1921.6479999999997,2628.9990000000003,19.873177368589992,26.905715825681202
POINT (-6.248092918399816 53.346177423556846),POINT (-6.271388248404373 53.3539259064556),2651.5750000000003,2793.6370000000006,21.37103089333821,5.085198971806299
POINT (-6.298055225938828 53.3326231820439),POINT (-6.244241503347754 53.33101841703514),4346.709000000002,4917.885000000001,18.00912557827738,11.614261008543293
POINT (-6.300181107211685 53.347225467421666),POINT (-6.232290200622728 53.337917737589486),5022.0970000000025,7156.319,21.848667700830692,29.82290196957399
POINT (-6.2995694555849955 53.33706668253938),POINT (-6.280298116334596 53.34411975081953),2156.226,2156.313,2.8091618318293814,0.004034664726317055
POINT (-6.246788125855335 53.33356988733493),POINT (-6.278709176899142 53.34952062233801),3649.781,4198.664,35.31454503154455,13.072801252969988
